tiempo_inicio,tiempo_fin,user_id,tipo_solicitud,texto_solicitud,caracteristicas,demanda_predicha,servidor_asignado,tiempo_asignacion,tiempo_espera
2024-12-24 01:53:38,2024-12-24 01:53:41,user_intermedio_1,codigo,Ejecución de script simple,"{""demanda_predicha"": 1.3143941164016724, ""longitud"": 26, ""tipo"": ""simple""}",1.3143941164016724,encolada,0.7799711227416992,2.5703482627868652
2024-12-24 01:53:38,2024-12-24 01:53:42,user_avanzado_2,compleja,Análisis avanzado de datos,"{""demanda_predicha"": 3.2124698162078857, ""longitud"": 26, ""tipo"": ""compleja""}",3.2124698162078857,encolada,1.6337862014770508,4.295215129852295
2024-12-24 01:53:43,2024-12-24 01:53:45,user_intermedio_1,simple,Duda sobre la factura,"{""demanda_predicha"": 1.322662353515625, ""longitud"": 21, ""tipo"": ""simple""}",1.322662353515625,encolada,0.7381095886230469,2.468348979949951
2024-12-24 01:53:40,2024-12-24 01:53:45,user_avanzado_1,codigo,Depuración de código,"{""demanda_predicha"": 4.321068286895752, ""longitud"": 20, ""tipo"": ""codigo""}",4.321068286895752,encolada,2.383443593978882,5.690645933151245
2024-12-24 01:53:43,2024-12-24 01:53:46,user_avanzado_1,compleja,Optimización de modelo de ML,"{""demanda_predicha"": 1.311086893081665, ""longitud"": 28, ""tipo"": ""simple""}",1.311086893081665,encolada,0.952073335647583,3.415024518966675
2024-12-24 01:53:44,2024-12-24 01:53:47,user_basico_2,simple,Información de contacto,"{""demanda_predicha"": 1.3193550109863281, ""longitud"": 23, ""tipo"": ""simple""}",1.3193550109863281,encolada,0.7566320896148682,3.0586729049682617
2024-12-24 01:53:46,2024-12-24 01:53:49,user_intermedio_2,simple,Cambiar mi suscripción,"{""demanda_predicha"": 1.3210086822509766, ""longitud"": 22, ""tipo"": ""simple""}",1.3210086822509766,encolada,0.7684087753295898,2.5532352924346924
2024-12-24 01:53:46,2024-12-24 01:53:49,user_avanzado_2,codigo,Automatización de tareas con scripts,"{""demanda_predicha"": 1.3128812313079834, ""longitud"": 36, ""tipo"": ""simple""}",1.3128812313079834,encolada,0.7403924465179443,3.219802141189575
2024-12-24 01:53:47,2024-12-24 01:53:50,user_avanzado_2,compleja,Informe de rendimiento personalizado,"{""demanda_predicha"": 1.3128812313079834, ""longitud"": 36, ""tipo"": ""simple""}",1.3128812313079834,encolada,0.8329577445983887,3.1471173763275146
2024-12-24 01:53:50,2024-12-24 01:53:53,user_intermedio_2,compleja,Solicitud de integración con API,"{""demanda_predicha"": 1.3107144832611084, ""longitud"": 32, ""tipo"": ""simple""}",1.3107144832611084,encolada,0.7905359268188477,2.6663012504577637
2024-12-24 01:53:51,2024-12-24 01:53:54,user_avanzado_1,compleja,Optimización de modelo de ML,"{""demanda_predicha"": 1.311086893081665, ""longitud"": 28, ""tipo"": ""simple""}",1.311086893081665,encolada,0.7563142776489258,3.0908074378967285
2024-12-24 01:53:52,2024-12-24 01:53:54,user_basico_3,simple,Duda sobre el servicio,"{""demanda_predicha"": 1.3210086822509766, ""longitud"": 22, ""tipo"": ""simple""}",1.3210086822509766,encolada,0.6429977416992188,2.284982204437256
2024-12-24 01:53:52,2024-12-24 01:53:56,user_avanzado_2,compleja,Análisis avanzado de datos,"{""demanda_predicha"": 3.2124698162078857, ""longitud"": 26, ""tipo"": ""compleja""}",3.2124698162078857,encolada,1.6561484336853027,4.3648681640625
2024-12-24 01:53:54,2024-12-24 01:53:57,user_intermedio_3,simple,Consulta sobre mi plan,"{""demanda_predicha"": 1.3210086822509766, ""longitud"": 22, ""tipo"": ""simple""}",1.3210086822509766,encolada,0.633558988571167,2.9789302349090576
2024-12-24 01:53:57,2024-12-24 01:54:00,user_avanzado_3,compleja,Optimización de modelo de ML,"{""demanda_predicha"": 1.311086893081665, ""longitud"": 28, ""tipo"": ""simple""}",1.311086893081665,encolada,0.7797586917877197,2.6286985874176025
2024-12-24 01:53:58,2024-12-24 01:54:00,user_basico_3,simple,Información de contacto,"{""demanda_predicha"": 1.3193550109863281, ""longitud"": 23, ""tipo"": ""simple""}",1.3193550109863281,encolada,0.6029675006866455,2.4513907432556152
2024-12-24 01:53:55,2024-12-24 01:54:00,user_avanzado_3,codigo,Depuración de código,"{""demanda_predicha"": 4.321068286895752, ""longitud"": 20, ""tipo"": ""codigo""}",4.321068286895752,encolada,2.292850971221924,5.670286417007446
2024-12-24 01:53:59,2024-12-24 01:54:02,user_intermedio_3,simple,Cambiar mi suscripción,"{""demanda_predicha"": 1.3210086822509766, ""longitud"": 22, ""tipo"": ""simple""}",1.3210086822509766,encolada,0.725083589553833,2.9724159240722656
2024-12-24 01:54:01,2024-12-24 01:54:04,user_avanzado_3,compleja,Predicciones de mercado,"{""demanda_predicha"": 1.3193550109863281, ""longitud"": 23, ""tipo"": ""simple""}",1.3193550109863281,encolada,0.7581195831298828,2.4953901767730713
2024-12-24 01:54:03,2024-12-24 01:54:05,user_basico_2,simple,Información de contacto,"{""demanda_predicha"": 1.3193550109863281, ""longitud"": 23, ""tipo"": ""simple""}",1.3193550109863281,encolada,0.6277139186859131,2.3819823265075684
2024-12-24 01:54:02,2024-12-24 01:54:06,user_avanzado_1,compleja,Análisis avanzado de datos,"{""demanda_predicha"": 3.2124698162078857, ""longitud"": 26, ""tipo"": ""compleja""}",3.2124698162078857,encolada,1.474897861480713,4.664576292037964
2024-12-24 01:54:07,2024-12-24 01:54:10,user_avanzado_1,compleja,Predicciones de mercado,"{""demanda_predicha"": 1.3193550109863281, ""longitud"": 23, ""tipo"": ""simple""}",1.3193550109863281,encolada,0.6468801498413086,2.3785035610198975
2024-12-24 01:54:05,2024-12-24 01:54:10,user_intermedio_3,compleja,Análisis de datos de mi cuenta,"{""demanda_predicha"": 3.2025277614593506, ""longitud"": 30, ""tipo"": ""compleja""}",3.2025277614593506,encolada,1.6135175228118896,4.806861400604248
2024-12-24 01:54:05,2024-12-24 01:54:10,user_avanzado_1,codigo,Ejecución de código Python complejo,"{""demanda_predicha"": 4.088248252868652, ""longitud"": 35, ""tipo"": ""codigo""}",4.088248252868652,encolada,2.33907151222229,5.7239344120025635
2024-12-24 01:54:08,2024-12-24 01:54:11,user_basico_3,simple,Información de contacto,"{""demanda_predicha"": 1.3193550109863281, ""longitud"": 23, ""tipo"": ""simple""}",1.3193550109863281,encolada,0.6879186630249023,2.994835138320923
2024-12-24 01:54:11,2024-12-24 01:54:14,user_avanzado_1,compleja,Predicciones de mercado,"{""demanda_predicha"": 1.3193550109863281, ""longitud"": 23, ""tipo"": ""simple""}",1.3193550109863281,encolada,0.6075141429901123,2.524728775024414
2024-12-24 01:54:11,2024-12-24 01:54:14,user_intermedio_2,simple,Consulta sobre mi plan,"{""demanda_predicha"": 1.3210086822509766, ""longitud"": 22, ""tipo"": ""simple""}",1.3210086822509766,encolada,0.7676198482513428,2.4472720623016357
2024-12-24 01:54:11,2024-12-24 01:54:16,user_avanzado_3,compleja,Análisis avanzado de datos,"{""demanda_predicha"": 3.2124698162078857, ""longitud"": 26, ""tipo"": ""compleja""}",3.2124698162078857,encolada,1.5796246528625488,4.733416795730591
2024-12-24 01:54:13,2024-12-24 01:54:17,user_basico_2,simple,Duda sobre el servicio,"{""demanda_predicha"": 1.3210086822509766, ""longitud"": 22, ""tipo"": ""simple""}",1.3210086822509766,encolada,0.7428550720214844,3.0262277126312256
2024-12-24 01:54:14,2024-12-24 01:54:17,user_avanzado_3,compleja,Optimización de modelo de ML,"{""demanda_predicha"": 1.311086893081665, ""longitud"": 28, ""tipo"": ""simple""}",1.311086893081665,encolada,0.8261361122131348,2.592709541320801
2024-12-24 01:54:16,2024-12-24 01:54:19,user_intermedio_3,simple,Duda sobre la factura,"{""demanda_predicha"": 1.322662353515625, ""longitud"": 21, ""tipo"": ""simple""}",1.322662353515625,encolada,0.8456387519836426,2.623082399368286
2024-12-24 01:54:17,2024-12-24 01:54:20,user_avanzado_1,codigo,Automatización de tareas con scripts,"{""demanda_predicha"": 1.3128812313079834, ""longitud"": 36, ""tipo"": ""simple""}",1.3128812313079834,encolada,0.7459771633148193,2.5512006282806396
2024-12-24 01:54:17,2024-12-24 01:54:21,user_avanzado_3,compleja,Análisis avanzado de datos,"{""demanda_predicha"": 3.2124698162078857, ""longitud"": 26, ""tipo"": ""compleja""}",3.2124698162078857,encolada,1.6215622425079346,4.292176723480225
2024-12-24 01:54:21,2024-12-24 01:54:23,user_basico_1,simple,Información de contacto,"{""demanda_predicha"": 1.3193550109863281, ""longitud"": 23, ""tipo"": ""simple""}",1.3193550109863281,encolada,0.7952604293823242,2.450382709503174
2024-12-24 01:54:20,2024-12-24 01:54:25,user_avanzado_1,compleja,Análisis avanzado de datos,"{""demanda_predicha"": 3.2124698162078857, ""longitud"": 26, ""tipo"": ""compleja""}",3.2124698162078857,encolada,1.713388204574585,4.822852611541748
2024-12-24 01:54:21,2024-12-24 01:54:26,user_intermedio_1,compleja,Análisis de datos de mi cuenta,"{""demanda_predicha"": 3.2025277614593506, ""longitud"": 30, ""tipo"": ""compleja""}",3.2025277614593506,encolada,1.6346306800842285,4.864353179931641
2024-12-24 01:54:22,2024-12-24 01:54:26,user_avanzado_2,compleja,Análisis avanzado de datos,"{""demanda_predicha"": 3.2124698162078857, ""longitud"": 26, ""tipo"": ""compleja""}",3.2124698162078857,encolada,1.6503441333770752,4.3872692584991455
2024-12-24 01:54:25,2024-12-24 01:54:28,user_basico_2,simple,Duda sobre el servicio,"{""demanda_predicha"": 1.3210086822509766, ""longitud"": 22, ""tipo"": ""simple""}",1.3210086822509766,encolada,0.6440255641937256,2.8180971145629883
2024-12-24 01:54:27,2024-12-24 01:54:30,user_avanzado_2,compleja,Predicciones de mercado,"{""demanda_predicha"": 1.3193550109863281, ""longitud"": 23, ""tipo"": ""simple""}",1.3193550109863281,encolada,0.6347272396087646,2.399791955947876
2024-12-24 01:54:28,2024-12-24 01:54:31,user_intermedio_2,compleja,Solicitud de integración con API,"{""demanda_predicha"": 1.3107144832611084, ""longitud"": 32, ""tipo"": ""simple""}",1.3107144832611084,encolada,0.6876735687255859,2.5329012870788574
2024-12-24 01:54:26,2024-12-24 01:54:31,user_avanzado_2,compleja,Análisis avanzado de datos,"{""demanda_predicha"": 3.2124698162078857, ""longitud"": 26, ""tipo"": ""compleja""}",3.2124698162078857,encolada,1.5834143161773682,4.352272272109985
2024-12-24 01:54:32,2024-12-24 01:54:35,user_avanzado_2,codigo,Automatización de tareas con scripts,"{""demanda_predicha"": 1.3128812313079834, ""longitud"": 36, ""tipo"": ""simple""}",1.3128812313079834,encolada,0.6842591762542725,3.0566861629486084
2024-12-24 01:54:33,2024-12-24 01:54:35,user_intermedio_3,simple,Cambiar mi suscripción,"{""demanda_predicha"": 1.3210086822509766, ""longitud"": 22, ""tipo"": ""simple""}",1.3210086822509766,encolada,0.683887243270874,2.497361183166504
2024-12-24 01:54:33,2024-12-24 01:54:35,user_basico_1,simple,Duda sobre el servicio,"{""demanda_predicha"": 1.3210086822509766, ""longitud"": 22, ""tipo"": ""simple""}",1.3210086822509766,encolada,0.7191307544708252,2.4182002544403076
2024-12-24 01:54:31,2024-12-24 01:54:37,user_avanzado_2,codigo,Depuración de código,"{""demanda_predicha"": 4.321068286895752, ""longitud"": 20, ""tipo"": ""codigo""}",4.321068286895752,encolada,2.2139198780059814,5.539772272109985
2024-12-24 01:54:36,2024-12-24 01:54:39,user_intermedio_1,compleja,Solicitud de integración con API,"{""demanda_predicha"": 1.3107144832611084, ""longitud"": 32, ""tipo"": ""simple""}",1.3107144832611084,encolada,0.8489987850189209,2.5986244678497314
2024-12-24 01:54:36,2024-12-24 01:54:41,user_avanzado_2,codigo,Ejecución de código Python complejo,"{""demanda_predicha"": 4.088248252868652, ""longitud"": 35, ""tipo"": ""codigo""}",4.088248252868652,encolada,2.3465726375579834,5.696515798568726
2024-12-24 01:54:40,2024-12-24 01:54:42,user_basico_2,simple,Consulta general,"{""demanda_predicha"": 1.3309229612350464, ""longitud"": 16, ""tipo"": ""simple""}",1.3309229612350464,encolada,0.5751607418060303,2.355881452560425
2024-12-24 01:54:38,2024-12-24 01:54:43,user_avanzado_2,codigo,Depuración de código,"{""demanda_predicha"": 4.321068286895752, ""longitud"": 20, ""tipo"": ""codigo""}",4.321068286895752,encolada,2.2829105854034424,5.544541597366333
2024-12-24 01:54:42,2024-12-24 01:54:44,user_intermedio_3,simple,Duda sobre la factura,"{""demanda_predicha"": 1.322662353515625, ""longitud"": 21, ""tipo"": ""simple""}",1.322662353515625,encolada,0.729069709777832,2.3544623851776123
2024-12-24 01:54:42,2024-12-24 01:54:45,user_avanzado_3,codigo,Automatización de tareas con scripts,"{""demanda_predicha"": 1.3128812313079834, ""longitud"": 36, ""tipo"": ""simple""}",1.3128812313079834,encolada,1.0114598274230957,3.0092172622680664
2024-12-24 01:54:45,2024-12-24 01:54:47,user_intermedio_3,codigo,Prueba de API,"{""demanda_predicha"": 1.3355480432510376, ""longitud"": 13, ""tipo"": ""simple""}",1.3355480432510376,encolada,0.7157802581787109,2.329395294189453
2024-12-24 01:54:45,2024-12-24 01:54:48,user_basico_2,simple,Información de contacto,"{""demanda_predicha"": 1.3193550109863281, ""longitud"": 23, ""tipo"": ""simple""}",1.3193550109863281,encolada,0.6727073192596436,3.0050363540649414
2024-12-24 01:54:46,2024-12-24 01:54:49,user_avanzado_3,codigo,Automatización de tareas con scripts,"{""demanda_predicha"": 1.3128812313079834, ""longitud"": 36, ""tipo"": ""simple""}",1.3128812313079834,encolada,0.7461960315704346,2.594489812850952
2024-12-24 01:54:44,2024-12-24 01:54:50,user_avanzado_3,codigo,Depuración de código,"{""demanda_predicha"": 4.321068286895752, ""longitud"": 20, ""tipo"": ""codigo""}",4.321068286895752,encolada,2.179320812225342,6.047608852386475
2024-12-24 01:54:50,2024-12-24 01:54:53,user_intermedio_3,compleja,Solicitud de integración con API,"{""demanda_predicha"": 1.3107144832611084, ""longitud"": 32, ""tipo"": ""simple""}",1.3107144832611084,encolada,0.8028686046600342,3.192652702331543
2024-12-24 01:54:51,2024-12-24 01:54:53,user_basico_2,simple,Consulta general,"{""demanda_predicha"": 1.3309229612350464, ""longitud"": 16, ""tipo"": ""simple""}",1.3309229612350464,encolada,0.6248538494110107,2.2706961631774902
2024-12-24 01:54:50,2024-12-24 01:54:54,user_avanzado_3,compleja,Análisis avanzado de datos,"{""demanda_predicha"": 3.2124698162078857, ""longitud"": 26, ""tipo"": ""compleja""}",3.2124698162078857,encolada,1.5221641063690186,4.713001728057861
2024-12-24 01:54:51,2024-12-24 01:54:57,user_avanzado_1,codigo,Depuración de código,"{""demanda_predicha"": 4.321068286895752, ""longitud"": 20, ""tipo"": ""codigo""}",4.321068286895752,encolada,2.224813222885132,5.601318359375
2024-12-24 01:54:55,2024-12-24 01:54:58,user_intermedio_1,simple,Cambiar mi suscripción,"{""demanda_predicha"": 1.3210086822509766, ""longitud"": 22, ""tipo"": ""simple""}",1.3210086822509766,encolada,0.697357177734375,2.4622864723205566
2024-12-24 01:54:57,2024-12-24 01:54:59,user_basico_1,simple,Consulta general,"{""demanda_predicha"": 1.3309229612350464, ""longitud"": 16, ""tipo"": ""simple""}",1.3309229612350464,encolada,0.5764937400817871,2.8125081062316895
2024-12-24 01:54:55,2024-12-24 01:55:01,user_avanzado_2,codigo,Ejecución de código Python complejo,"{""demanda_predicha"": 4.088248252868652, ""longitud"": 35, ""tipo"": ""codigo""}",4.088248252868652,encolada,2.3244898319244385,5.7454164028167725
2024-12-24 01:55:00,2024-12-24 01:55:02,user_intermedio_2,simple,Duda sobre la factura,"{""demanda_predicha"": 1.322662353515625, ""longitud"": 21, ""tipo"": ""simple""}",1.322662353515625,encolada,0.686058759689331,2.4723076820373535
2024-12-24 01:54:58,2024-12-24 01:55:04,user_avanzado_3,codigo,Ejecución de código Python complejo,"{""demanda_predicha"": 4.088248252868652, ""longitud"": 35, ""tipo"": ""codigo""}",4.088248252868652,encolada,2.3558461666107178,5.78800892829895
2024-12-24 01:55:02,2024-12-24 01:55:05,user_basico_3,simple,Duda sobre el servicio,"{""demanda_predicha"": 1.3210086822509766, ""longitud"": 22, ""tipo"": ""simple""}",1.3210086822509766,encolada,0.6127963066101074,2.8803608417510986
2024-12-24 01:55:03,2024-12-24 01:55:06,user_intermedio_1,simple,Duda sobre la factura,"{""demanda_predicha"": 1.322662353515625, ""longitud"": 21, ""tipo"": ""simple""}",1.322662353515625,encolada,0.7264273166656494,2.906949281692505
2024-12-24 01:55:02,2024-12-24 01:55:06,user_avanzado_1,compleja,Análisis avanzado de datos,"{""demanda_predicha"": 3.2124698162078857, ""longitud"": 26, ""tipo"": ""compleja""}",3.2124698162078857,encolada,1.6177918910980225,4.170490264892578
2024-12-24 01:55:04,2024-12-24 01:55:07,user_avanzado_1,compleja,Predicciones de mercado,"{""demanda_predicha"": 1.3193550109863281, ""longitud"": 23, ""tipo"": ""simple""}",1.3193550109863281,encolada,0.7500920295715332,2.971860885620117
2024-12-24 01:55:07,2024-12-24 01:55:09,user_basico_1,simple,Consulta general,"{""demanda_predicha"": 1.3309229612350464, ""longitud"": 16, ""tipo"": ""simple""}",1.3309229612350464,encolada,0.5464770793914795,2.190365791320801
2024-12-24 01:55:08,2024-12-24 01:55:10,user_avanzado_2,codigo,Integración de API avanzada,"{""demanda_predicha"": 1.312740445137024, ""longitud"": 27, ""tipo"": ""simple""}",1.312740445137024,encolada,0.6511640548706055,2.306220531463623
2024-12-24 01:55:08,2024-12-24 01:55:10,user_avanzado_2,compleja,Optimización de modelo de ML,"{""demanda_predicha"": 1.311086893081665, ""longitud"": 28, ""tipo"": ""simple""}",1.311086893081665,encolada,0.7881472110748291,2.5772571563720703
2024-12-24 01:55:09,2024-12-24 01:55:12,user_intermedio_1,compleja,Informe de uso del último mes,"{""demanda_predicha"": 1.3097200393676758, ""longitud"": 29, ""tipo"": ""simple""}",1.3097200393676758,encolada,0.7674660682678223,2.6081342697143555
2024-12-24 01:55:11,2024-12-24 01:55:14,user_avanzado_2,compleja,Informe de rendimiento personalizado,"{""demanda_predicha"": 1.3128812313079834, ""longitud"": 36, ""tipo"": ""simple""}",1.3128812313079834,encolada,0.6950905323028564,2.5563414096832275
2024-12-24 01:55:13,2024-12-24 01:55:15,user_intermedio_2,codigo,Prueba de API,"{""demanda_predicha"": 1.3355480432510376, ""longitud"": 13, ""tipo"": ""simple""}",1.3355480432510376,encolada,0.5050532817840576,2.1454858779907227
2024-12-24 01:55:13,2024-12-24 01:55:16,user_basico_1,simple,Consulta general,"{""demanda_predicha"": 1.3309229612350464, ""longitud"": 16, ""tipo"": ""simple""}",1.3309229612350464,encolada,0.5877747535705566,2.195634603500366
2024-12-24 01:55:11,2024-12-24 01:55:17,user_avanzado_1,codigo,Ejecución de código Python complejo,"{""demanda_predicha"": 4.088248252868652, ""longitud"": 35, ""tipo"": ""codigo""}",4.088248252868652,encolada,2.373579740524292,6.142147064208984
2024-12-24 01:55:15,2024-12-24 01:55:17,user_avanzado_3,compleja,Predicciones de mercado,"{""demanda_predicha"": 1.3193550109863281, ""longitud"": 23, ""tipo"": ""simple""}",1.3193550109863281,encolada,0.5471076965332031,2.174797296524048
2024-12-24 01:55:17,2024-12-24 01:55:20,user_intermedio_3,compleja,Solicitud de integración con API,"{""demanda_predicha"": 1.3107144832611084, ""longitud"": 32, ""tipo"": ""simple""}",1.3107144832611084,encolada,0.794370174407959,2.5117273330688477
2024-12-24 01:55:18,2024-12-24 01:55:21,user_avanzado_1,compleja,Predicciones de mercado,"{""demanda_predicha"": 1.3193550109863281, ""longitud"": 23, ""tipo"": ""simple""}",1.3193550109863281,encolada,0.5739333629608154,2.2338311672210693
2024-12-24 01:55:19,2024-12-24 01:55:21,user_basico_1,simple,Consulta general,"{""demanda_predicha"": 1.3309229612350464, ""longitud"": 16, ""tipo"": ""simple""}",1.3309229612350464,encolada,0.5335299968719482,2.6208317279815674
2024-12-24 01:55:18,2024-12-24 01:55:22,user_avanzado_1,compleja,Informe de rendimiento personalizado,"{""demanda_predicha"": 1.3128812313079834, ""longitud"": 36, ""tipo"": ""simple""}",1.3128812313079834,encolada,0.8470771312713623,3.178839921951294
2024-12-24 01:55:22,2024-12-24 01:55:24,user_intermedio_2,simple,Consulta sobre mi plan,"{""demanda_predicha"": 1.3210086822509766, ""longitud"": 22, ""tipo"": ""simple""}",1.3210086822509766,encolada,0.620441198348999,2.698575496673584
2024-12-24 01:55:25,2024-12-24 01:55:27,user_basico_1,simple,Duda sobre el servicio,"{""demanda_predicha"": 1.3210086822509766, ""longitud"": 22, ""tipo"": ""simple""}",1.3210086822509766,encolada,0.540292501449585,2.287827968597412
2024-12-24 01:55:22,2024-12-24 01:55:28,user_avanzado_1,codigo,Depuración de código,"{""demanda_predicha"": 4.321068286895752, ""longitud"": 20, ""tipo"": ""codigo""}",4.321068286895752,encolada,2.1988492012023926,5.920706272125244
2024-12-24 01:55:22,2024-12-24 01:55:28,user_avanzado_1,codigo,Depuración de código,"{""demanda_predicha"": 4.321068286895752, ""longitud"": 20, ""tipo"": ""codigo""}",4.321068286895752,encolada,2.2770607471466064,5.987328767776489
2024-12-24 01:55:27,2024-12-24 01:55:30,user_intermedio_1,codigo,Prueba de API,"{""demanda_predicha"": 1.3355480432510376, ""longitud"": 13, ""tipo"": ""simple""}",1.3355480432510376,encolada,0.6592872142791748,2.3209052085876465
2024-12-24 01:55:29,2024-12-24 01:55:32,user_avanzado_1,compleja,Informe de rendimiento personalizado,"{""demanda_predicha"": 1.3128812313079834, ""longitud"": 36, ""tipo"": ""simple""}",1.3128812313079834,encolada,0.7268767356872559,2.6427876949310303
2024-12-24 01:55:30,2024-12-24 01:55:32,user_basico_1,simple,Duda sobre el servicio,"{""demanda_predicha"": 1.3210086822509766, ""longitud"": 22, ""tipo"": ""simple""}",1.3210086822509766,encolada,0.6826529502868652,2.233776569366455
2024-12-24 01:55:29,2024-12-24 01:55:34,user_avanzado_2,compleja,Análisis avanzado de datos,"{""demanda_predicha"": 3.2124698162078857, ""longitud"": 26, ""tipo"": ""compleja""}",3.2124698162078857,encolada,1.5175368785858154,4.168630123138428
2024-12-24 01:55:33,2024-12-24 01:55:35,user_intermedio_1,compleja,Solicitud de integración con API,"{""demanda_predicha"": 1.3107144832611084, ""longitud"": 32, ""tipo"": ""simple""}",1.3107144832611084,encolada,0.7737414836883545,2.460066556930542
2024-12-24 01:55:32,2024-12-24 01:55:38,user_avanzado_2,codigo,Depuración de código,"{""demanda_predicha"": 4.321068286895752, ""longitud"": 20, ""tipo"": ""codigo""}",4.321068286895752,encolada,2.1382319927215576,5.397918939590454
2024-12-24 01:55:37,2024-12-24 01:55:39,user_basico_3,simple,Información de contacto,"{""demanda_predicha"": 1.3193550109863281, ""longitud"": 23, ""tipo"": ""simple""}",1.3193550109863281,encolada,0.7232010364532471,2.477613687515259
2024-12-24 01:55:38,2024-12-24 01:55:40,user_intermedio_3,codigo,Prueba de API,"{""demanda_predicha"": 1.3355480432510376, ""longitud"": 13, ""tipo"": ""simple""}",1.3355480432510376,encolada,0.6135623455047607,2.178118944168091
2024-12-24 01:55:35,2024-12-24 01:55:40,user_avanzado_2,codigo,Ejecución de código Python complejo,"{""demanda_predicha"": 4.088248252868652, ""longitud"": 35, ""tipo"": ""codigo""}",4.088248252868652,encolada,2.4398224353790283,5.926799774169922
2024-12-24 01:55:39,2024-12-24 01:55:42,user_avanzado_2,compleja,Informe de rendimiento personalizado,"{""demanda_predicha"": 1.3128812313079834, ""longitud"": 36, ""tipo"": ""simple""}",1.3128812313079834,encolada,0.7928617000579834,2.6866698265075684
2024-12-24 01:55:42,2024-12-24 01:55:45,user_avanzado_2,compleja,Optimización de modelo de ML,"{""demanda_predicha"": 1.311086893081665, ""longitud"": 28, ""tipo"": ""simple""}",1.311086893081665,encolada,0.8239941596984863,2.639954090118408
2024-12-24 01:55:42,2024-12-24 01:55:45,user_avanzado_3,compleja,Informe de rendimiento personalizado,"{""demanda_predicha"": 1.3128812313079834, ""longitud"": 36, ""tipo"": ""simple""}",1.3128812313079834,encolada,0.867072343826294,2.596249580383301
2024-12-24 01:55:42,2024-12-24 01:55:45,user_intermedio_3,compleja,Informe de uso del último mes,"{""demanda_predicha"": 1.3097200393676758, ""longitud"": 29, ""tipo"": ""simple""}",1.3097200393676758,encolada,0.6769781112670898,3.1163060665130615
2024-12-24 01:55:44,2024-12-24 01:55:46,user_basico_1,simple,Duda sobre el servicio,"{""demanda_predicha"": 1.3210086822509766, ""longitud"": 22, ""tipo"": ""simple""}",1.3210086822509766,encolada,0.6267263889312744,2.4273769855499268
2024-12-24 01:55:46,2024-12-24 01:55:49,user_avanzado_1,codigo,Integración de API avanzada,"{""demanda_predicha"": 1.312740445137024, ""longitud"": 27, ""tipo"": ""simple""}",1.312740445137024,encolada,0.8243520259857178,2.6848349571228027
2024-12-24 01:55:47,2024-12-24 01:55:49,user_intermedio_3,simple,Duda sobre la factura,"{""demanda_predicha"": 1.322662353515625, ""longitud"": 21, ""tipo"": ""simple""}",1.322662353515625,encolada,0.5180084705352783,2.0510756969451904
2024-12-24 01:55:46,2024-12-24 01:55:51,user_avanzado_3,codigo,Depuración de código,"{""demanda_predicha"": 4.321068286895752, ""longitud"": 20, ""tipo"": ""codigo""}",4.321068286895752,encolada,2.2430906295776367,5.514216423034668
2024-12-24 01:55:50,2024-12-24 01:55:53,user_basico_3,simple,Información de contacto,"{""demanda_predicha"": 1.3193550109863281, ""longitud"": 23, ""tipo"": ""simple""}",1.3193550109863281,encolada,0.5508205890655518,2.3557698726654053
2024-12-24 01:55:51,2024-12-24 01:55:54,user_intermedio_1,simple,Consulta sobre mi plan,"{""demanda_predicha"": 1.3210086822509766, ""longitud"": 22, ""tipo"": ""simple""}",1.3210086822509766,encolada,0.6541860103607178,2.9145667552948
2024-12-24 01:55:52,2024-12-24 01:55:55,user_avanzado_2,compleja,Informe de rendimiento personalizado,"{""demanda_predicha"": 1.3128812313079834, ""longitud"": 36, ""tipo"": ""simple""}",1.3128812313079834,encolada,0.748917818069458,2.641406297683716
2024-12-24 01:55:50,2024-12-24 01:55:55,user_avanzado_3,codigo,Depuración de código,"{""demanda_predicha"": 4.321068286895752, ""longitud"": 20, ""tipo"": ""codigo""}",4.321068286895752,encolada,2.1954939365386963,5.527017116546631
2024-12-24 01:55:56,2024-12-24 01:55:59,user_intermedio_3,simple,Consulta sobre mi plan,"{""demanda_predicha"": 1.3210086822509766, ""longitud"": 22, ""tipo"": ""simple""}",1.3210086822509766,encolada,0.6147568225860596,2.8873376846313477
2024-12-24 01:55:57,2024-12-24 01:56:00,user_basico_3,simple,Información de contacto,"{""demanda_predicha"": 1.3193550109863281, ""longitud"": 23, ""tipo"": ""simple""}",1.3193550109863281,encolada,0.6043519973754883,2.796778917312622
2024-12-24 01:55:56,2024-12-24 01:56:01,user_avanzado_3,compleja,Análisis avanzado de datos,"{""demanda_predicha"": 3.2124698162078857, ""longitud"": 26, ""tipo"": ""compleja""}",3.2124698162078857,encolada,1.6484730243682861,4.687050819396973
2024-12-24 01:55:56,2024-12-24 01:56:01,user_avanzado_2,compleja,Análisis avanzado de datos,"{""demanda_predicha"": 3.2124698162078857, ""longitud"": 26, ""tipo"": ""compleja""}",3.2124698162078857,encolada,1.6535992622375488,4.8353111743927
2024-12-24 01:56:01,2024-12-24 01:56:04,user_intermedio_3,simple,Consulta sobre mi plan,"{""demanda_predicha"": 1.3210086822509766, ""longitud"": 22, ""tipo"": ""simple""}",1.3210086822509766,encolada,0.6514673233032227,2.374687910079956
